B_PWM:	-0.19	 ,DistA:	250	 ,ServoA_O:	165.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	250	 ,ServoA_O:	165.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	401	 ,ServoA_O:	149.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	401	 ,ServoA_O:	150.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	401	 ,ServoA_O:	150.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	401	 ,ServoA_O:	151.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	326	 ,ServoA_O:	151.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	326	 ,ServoA_O:	152.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	326	 ,ServoA_O:	152.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	326	 ,ServoA_O:	152.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	286	 ,ServoA_O:	153.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	286	 ,ServoA_O:	153.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	286	 ,ServoA_O:	154.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	286	 ,ServoA_O:	154.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	286	 ,ServoA_O:	155.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	264	 ,ServoA_O:	155.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	264	 ,ServoA_O:	156.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	264	 ,ServoA_O:	156.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	264	 ,ServoA_O:	157.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	252	 ,ServoA_O:	157.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	252	 ,ServoA_O:	157.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	252	 ,ServoA_O:	158.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	252	 ,ServoA_O:	158.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	140	 ,ServoA_O:	159.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	140	 ,ServoA_O:	159.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	140	 ,ServoA_O:	160.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	140	 ,ServoA_O:	160.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	140	 ,ServoA_O:	161.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	187	 ,ServoA_O:	161.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	187	 ,ServoA_O:	161.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	187	 ,ServoA_O:	162.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	187	 ,ServoA_O:	162.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	215	 ,ServoA_O:	163.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	215	 ,ServoA_O:	163.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	215	 ,ServoA_O:	164.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	215	 ,ServoA_O:	164.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	215	 ,ServoA_O:	165.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	233	 ,ServoA_O:	165.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	233	 ,ServoA_O:	165.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	233	 ,ServoA_O:	166.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	233	 ,ServoA_O:	166.80
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	796	 ,ServoA_O:	167.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	796	 ,ServoA_O:	167.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	796	 ,ServoA_O:	168.20
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	796	 ,ServoA_O:	168.60
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	796	 ,ServoA_O:	169.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	1108	 ,ServoA_O:	169.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	1108	 ,ServoA_O:	170.00
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	1108	 ,ServoA_O:	170.40
	 State:	4	 ,MA_Cmd:	0.00	 ,MA_Fb:	0.00	 ,MA_PWM:	0.21	 ,MB_Cmd:	0.00	 ,MB_Fb:	0.00	 ,MB_PWM:	-0.19	 ,DistA:	1108	 ,ServoA_O:	170.80
	 St
